model,classifiers,parameters,auc,accuracy_1,precision_1,recall_1,f1_1,accuracy_2,precision_2,recall_2,f1_2,accuracy_5,precision_5,recall_5,f1_5,accuracy_10,precision_10,recall_10,f1_10,accuracy_20,precision_20,recall_20,f1_20,accuracy_30,precision_30,recall_30,f1_30,accuracy_50,precision_50,recall_50,f1_50,sample
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 1e-05, 'random_state': 0, 'tol': 1e-05}",0.49997343892029283,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,0.7139844596006611,0.2702702702702703,0.0006649820454847719,0.0013266998341625207,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 0.0001, 'random_state': 0, 'tol': 1e-05}",0.4991358912130618,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,0.7108497824724054,0.23076923076923078,0.0051868599547812205,0.010145681581685743,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 0.001, 'random_state': 0, 'tol': 1e-05}",0.4991969323519932,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,0.701274768698824,0.2743421052631579,0.02772975129671499,0.050368401980915564,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 0.01, 'random_state': 0, 'tol': 1e-05}",0.49992250984509995,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,0.6956703459543667,0.28496273564226215,0.04322383295651017,0.07506207055834632,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 0.1, 'random_state': 0, 'tol': 1e-05}",0.49966336068770817,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,0.6939605220662272,0.2827586206896552,0.046349248570288604,0.07964348968748215,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 1, 'random_state': 0, 'tol': 1e-05}",0.49971643332586585,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,0.6950054144423125,0.28309137489325364,0.04408830961564038,0.07629459148446491,2
SVM,"LinearSVC(C=10, class_weight=None, dual=True, fit_intercept=True,
     intercept_scaling=1, loss='squared_hinge', max_iter=1000,
     multi_class='ovr', penalty='l2', random_state=0, tol=1e-05, verbose=0)","{'C': 10, 'random_state': 0, 'tol': 1e-05}",0.49897111895907476,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,0.5917320515986854,0.2842140468227425,0.2825508711264796,0.2833800186741363,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 1, 'weights': 'uniform'}",0.4975149525985538,0.709975872485134,0.2832699619771863,0.009908232477723102,0.0191467489077358,0.706176263844824,0.2965779467680608,0.020747439819124882,0.038781852082038534,0.693162604251762,0.28848346636259975,0.050472137252294186,0.08591318127794441,0.6700229876322739,0.27854835645069354,0.09748636786806757,0.14442638293680113,0.6287972338849098,0.2862163959342643,0.20035909030456178,0.2357128887150401,0.5860516366814218,0.28623899689696664,0.30057188455911693,0.2932303999481009,0.5013393620457093,0.2870278896572688,0.5023274371591967,0.3653157945642712,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 1, 'weights': 'distance'}",0.5010990968769522,0.7105078176947774,0.30988593155893535,0.010839207341401782,0.020945772295039834,0.706176263844824,0.2965779467680608,0.020747439819124882,0.038781852082038534,0.6921747060052814,0.2786012922843025,0.04874318393403378,0.08297017375063671,0.6726827136804909,0.29184875546266387,0.10214124218646096,0.15132259494606176,0.6275813591200107,0.2831765935214211,0.19823114775901052,0.23320946606688833,0.5848737580029257,0.2842758533341777,0.2985104402181141,0.29121930649712935,0.5010353933544844,0.28672391519112395,0.5017954515228089,0.36492890995260663,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'uniform'}",0.4971544387347261,0.7102798411763588,0.2984790874524715,0.01044021811411092,0.020174762271909535,0.7056443186351806,0.2832699619771863,0.019816464955446204,0.03704164077066501,0.6929726238197466,0.28658304827061953,0.050139646229551804,0.08534721829192371,0.6693390580770181,0.2751282538476154,0.09628940018619497,0.14265307127727697,0.6288352299713129,0.28631138975966564,0.20042558850911024,0.23579112067279484,0.5874954879647396,0.28864543094167566,0.30309881633195906,0.2956956112750982,0.4978817181830271,0.2835701801048712,0.49627610054528526,0.3609149821065867,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 10, 'weights': 'distance'}",0.5030375003500533,0.7100138685715371,0.28517110266159695,0.009974730682271579,0.01927525057825752,0.7057583068943899,0.28612167300380226,0.020015959569091635,0.03741454319453077,0.694644451621483,0.3033067274800456,0.0530655672296848,0.09032769256890599,0.6724547371620723,0.2907087212616378,0.1017422529591701,0.15073149105955372,0.6302410851682276,0.28982616129951555,0.20288602207740392,0.23868570310972032,0.5881794175199955,0.28978532075232727,0.3042957840138316,0.29686334295630734,0.5000474951080038,0.2857359981761532,0.5000664982045485,0.36367153496469673,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 100, 'weights': 'uniform'}",0.503626296595165,0.7095579155346999,0.2623574144486692,0.009176752227689853,0.017733230531996918,0.7057583068943899,0.28612167300380226,0.020015959569091635,0.03741454319453077,0.6933525846837776,0.29038388445458,0.050804628275036574,0.08647914426396515,0.6698710032866615,0.2777883336500095,0.09722037504987366,0.14403231367912914,0.629975112563406,0.2891612045217061,0.20242053464556456,0.2381380794054371,0.5879134449151737,0.28934203027040717,0.3038302965819923,0.29640922508028156,0.49879362425670154,0.2844821035033057,0.49787205745444874,0.36207563594158043,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'auto', 'n_neighbors': 100, 'weights': 'distance'}",0.49720255305706546,0.7101658529171495,0.29277566539923955,0.010240723500465487,0.019789257260344383,0.705074377339134,0.26901140684410646,0.018818991887219045,0.03517712865133623,0.6930486159925527,0.28734321550741165,0.05027264263864876,0.085573603486332,0.671960788038832,0.2882386471594148,0.1008777763000399,0.1494507659721196,0.6283032847616695,0.28498147620404674,0.19949461364543158,0.23469587326422844,0.5857856640766002,0.28579570641504654,0.30010639712727755,0.29277628207207496,0.49655185515891864,0.2822402918154875,0.49394866338608856,0.35922236193055423,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 1, 'weights': 'uniform'}",0.5028346179518708,0.7108497824724054,0.3269961977186312,0.011437691182338077,0.022102287329735286,0.7058342990671961,0.2880228136882129,0.02014895597818859,0.037663144810441265,0.6908828390675761,0.26567844925883694,0.04648224497938556,0.07912162544569584,0.6704029484963049,0.28044841345240357,0.09815134991355233,0.14541155608098122,0.6287972338849098,0.2862163959342643,0.20035909030456178,0.2357128887150401,0.5839618519292513,0.2827560002533088,0.29691448330895065,0.2896623309221837,0.4995915420711667,0.28528003647693595,0.4992685197499668,0.3630912080471999,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 1, 'weights': 'distance'}",0.4979006011530366,0.7103938294355682,0.3041825095057034,0.01063971272775635,0.020560267283474685,0.705454338203165,0.2785171102661597,0.01948397393270382,0.03642013673088876,0.6918327412276536,0.2751805397187381,0.04814470009309749,0.08195144037579943,0.670440944582708,0.2806384191525746,0.09821784811810082,0.14551007339539926,0.628455269107282,0.2853614515056521,0.19976060646362548,0.23500880109524738,0.5851017345213443,0.28465581660439493,0.298909429445405,0.29160855039086575,0.4983756673062675,0.2840641386123566,0.49714057720441546,0.36154366960054163,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.5001352708496685,0.7100138685715371,0.28517110266159695,0.009974730682271579,0.01927525057825752,0.7055303303759712,0.2804182509505703,0.019616970341800773,0.036668738346799255,0.6924026825237001,0.28088179399467883,0.049142173161324645,0.08364932933386157,0.6709728897923514,0.28329849895496867,0.09914882298177949,0.14688931579725137,0.6286452495392975,0.28583642063265885,0.20009309748636786,0.2353999608840211,0.5839618519292513,0.2827560002533088,0.29691448330895065,0.2896623309221837,0.501985295514562,0.2876738353978266,0.5034579066365208,0.36613792436405845,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 10, 'weights': 'distance'}",0.5001404060271176,0.7100898607443433,0.2889733840304182,0.010107727091368533,0.01953225391930095,0.705454338203165,0.2785171102661597,0.01948397393270382,0.03642013673088876,0.6944164751030644,0.3010262257696693,0.05266657800239394,0.08964853698568113,0.6712388623971731,0.2846285388561657,0.09961431041361883,0.14757893699817742,0.6310010068962897,0.2917260378075425,0.20421598616837344,0.24025034226481518,0.5835058988924141,0.28199607371287444,0.2961165048543689,0.28888384313471077,0.49943955772555426,0.28512804924386354,0.4990025269317728,0.3628977657413677,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 100, 'weights': 'uniform'}",0.5057499900400373,0.7098998803123279,0.279467680608365,0.009775236068626148,0.01888974556669237,0.7048464008207155,0.2633079847908745,0.018420002659928183,0.03443132380360473,0.6931246081653589,0.2881033827442037,0.05040563904774571,0.08579998868074028,0.6707449132739328,0.28215846475394263,0.09874983375448863,0.1462982119107433,0.6300511047362122,0.28935119217250876,0.20255353105466153,0.23829454332094663,0.5839998480156544,0.2828193274650117,0.2969809815134991,0.289727204904473,0.5027832133290271,0.28847176837145677,0.5048543689320388,0.3671534964696779,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'ball_tree', 'n_neighbors': 100, 'weights': 'distance'}",0.4951942963142804,0.7101658529171495,0.29277566539923955,0.010240723500465487,0.019789257260344383,0.7053783460303589,0.27661596958174905,0.01935097752360686,0.03617153511497824,0.6924786746965063,0.28164196123147095,0.0492751695704216,0.08387571452826985,0.6710868780515606,0.2838685160554817,0.09934831759542492,0.14718486774050538,0.6275053669472045,0.2829866058706184,0.19809815134991354,0.23305300215137884,0.5843038167068791,0.2833259451586347,0.29751296714988695,0.2902461967627883,0.5000094990216007,0.2856980013678851,0.5,0.36362317438823866,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 1, 'weights': 'uniform'}",0.4995630350433529,0.7098238881395216,0.27566539923954375,0.009642239659529192,0.01863274222564893,0.7052263616847465,0.27281368821292773,0.019084984705412953,0.03567433188315723,0.6934665729429869,0.2915241353097682,0.05100412288868201,0.08681872205557757,0.6722267606436537,0.28956868706061184,0.10134326373187924,0.15014038717304565,0.6287212417121036,0.2860264082834616,0.20022609389546484,0.2355564247995306,0.5855956836445846,0.2854790703565322,0.2997739061045352,0.292451912160628,0.5005794403176472,0.2862679534919067,0.5009974730682272,0.36434858303510975,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 1, 'weights': 'distance'}",0.4971891213005176,0.7102038490035526,0.2946768060836502,0.010307221705013964,0.0199177589308661,0.7059482873264054,0.2908745247148289,0.02034845059183402,0.038036047234307015,0.6927066512149249,0.2839224629418472,0.04967415879771246,0.0845548701114947,0.6724167410756692,0.29051871556146686,0.10167575475462162,0.1506329737451357,0.630355073427437,0.2901111427757196,0.20308551669104935,0.23892039898298456,0.5867355662366777,0.28737888670761824,0.3017688522409895,0.29439813162931006,0.5030871820202519,0.28877574283760166,0.5053863545684266,0.36754038108134246,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 10, 'weights': 'uniform'}",0.49933945275990654,0.7097858920531185,0.2737642585551331,0.009575741454980715,0.018504240555127217,0.7061382677584209,0.2956273764258555,0.020680941614576405,0.03865755127408328,0.691642760795638,0.2732801216267579,0.0478122090703551,0.08138547738977871,0.672340748902863,0.29013870416112486,0.10154275834552468,0.15043593911629968,0.6305830499458556,0.29068110572812766,0.2034845059183402,0.239389790729513,0.5850257423485381,0.28452916218098917,0.298776433036308,0.29147880242628693,0.49807169861504264,0.2837601641462117,0.49660859156802767,0.36115678498887704,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 10, 'weights': 'distance'}",0.4993233636573564,0.7104318255219713,0.3060836501901141,0.010706210932304828,0.0206887689539964,0.7051503695119403,0.2709125475285171,0.018951988296316,0.035425730267246734,0.6932765925109714,0.2896237172177879,0.05067163186593962,0.08625275906955686,0.6716188232612041,0.2865285958578757,0.10027929245910361,0.14856411014235751,0.626555464787127,0.2806117602355847,0.19643569623620163,0.2310972032075103,0.5870775310143055,0.2879488316129441,0.3023673360819258,0.29498199746991477,0.49757774949180233,0.28326620563872634,0.49574411490889747,0.36052809749492215,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 100, 'weights': 'uniform'}",0.5039893846800283,0.7097858920531185,0.2737642585551331,0.009575741454980715,0.018504240555127217,0.7055683264623743,0.2813688212927757,0.01968346854634925,0.036793039154754514,0.6922886942644908,0.2797415431394907,0.04894267854767921,0.08330975154224914,0.6693390580770181,0.2751282538476154,0.09628940018619497,0.14265307127727697,0.6264414765279176,0.2803267787593806,0.1962362016225562,0.23086250733424604,0.5834299067196079,0.2818694192894687,0.295983508445272,0.28875409517013206,0.49917358512073257,0.28486207158598675,0.4985370394999335,0.3625592417061611,2
KNN,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=30, metric='minkowski',
           metric_params=None, n_jobs=None, n_neighbors=100, p=2,
           weights='distance')","{'algorithm': 'kd_tree', 'n_neighbors': 100, 'weights': 'distance'}",0.49859716361130946,0.7104698216083744,0.30798479087452474,0.010772709136853305,0.02081727062451812,0.7056443186351806,0.2832699619771863,0.019816464955446204,0.03704164077066501,0.6911488116723977,0.26833903458760927,0.0469477324112249,0.07991397362612486,0.67009897980508,0.27892836785103553,0.09761936427716451,0.14462341756563715,0.6299371164770029,0.2890662106963047,0.2023540364410161,0.23805984744768238,0.5854816953853753,0.2852890887214236,0.29957441149088976,0.2922572902137598,0.5020992837737713,0.2877878258226309,0.5036574012501662,0.3662830060934326,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1, 'n_jobs': -1}",0.4974791752592679,0.7101658529171495,0.29277566539923955,0.010240723500465487,0.019789257260344383,0.7053783460303589,0.27661596958174905,0.01935097752360686,0.03617153511497824,0.6919467294868629,0.2763207905739263,0.04834419470674292,0.08229101816741186,0.6748104945190645,0.3024890746722402,0.10586514164117569,0.1568395645534703,0.6273913786879951,0.2827016243944144,0.1978986567362681,0.23281830627811462,0.5866975701502746,0.2873155594959154,0.301702354036441,0.2943332576470207,0.5000094990216007,0.2856980013678851,0.5,0.36362317438823866,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10, 'n_jobs': -1}",0.4968178728200111,0.7092539468434751,0.24714828897338403,0.008644766591302035,0.01670521716782318,0.7064422364496457,0.3032319391634981,0.021212927250964225,0.0396519577377253,0.6934665729429869,0.2915241353097682,0.05100412288868201,0.08681872205557757,0.6709348937059483,0.28310849325479764,0.09908232477723102,0.14679079848283336,0.6288352299713129,0.28631138975966564,0.20042558850911024,0.23579112067279484,0.58688755058229,0.28763219555442976,0.3020348450591834,0.2946576275584677,0.5022132720329806,0.2879018162474352,0.5038568958638117,0.36642808782280684,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 100, 'n_jobs': -1}",0.5009582203978968,0.7100138685715371,0.28517110266159695,0.009974730682271579,0.01927525057825752,0.7059862834128084,0.29182509505703425,0.020414948796382497,0.038160348042262274,0.6939985181526303,0.2968453059673128,0.05193509775236069,0.08840341841643558,0.6734046393221498,0.29545886376591296,0.10340470807288203,0.15319442392000393,0.6301270969090184,0.2895411798233115,0.20268652746375848,0.2384510072364561,0.587229515359918,0.28820214045975556,0.3026333289001197,0.29524149339907235,0.500503448144841,0.2861919598753705,0.5008644766591303,0.36425186188219366,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 1000, 'n_jobs': -1}",0.5008054066430735,0.7111917472500332,0.344106463878327,0.012036175023274372,0.023258802364430738,0.7070501738320953,0.31844106463878324,0.02227689852373986,0.041640770665009326,0.6930486159925527,0.28734321550741165,0.05027264263864876,0.085573603486332,0.672720709766894,0.2920387611628349,0.10220774039100944,0.15142111226047977,0.6310010068962897,0.2917260378075425,0.20421598616837344,0.24025034226481518,0.5863936014590497,0.28680894180229244,0.3011703684000532,0.2938142657887054,0.5025172407242054,0.28820579071358005,0.5043888815001994,0.36681497243447136,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 10000, 'n_jobs': -1}",0.4959723760667856,0.7100898607443433,0.2889733840304182,0.010107727091368533,0.01953225391930095,0.7057583068943899,0.28612167300380226,0.020015959569091635,0.03741454319453077,0.6947964359670954,0.3048270619536298,0.05333156004787871,0.09078046295772257,0.6718847958660258,0.2878586357590728,0.10074477989094295,0.1492537313432836,0.6306590421186618,0.29087109337893036,0.20361750232743717,0.2395462546450225,0.5877234644831583,0.2890253942118928,0.3034978055592499,0.29608485516883454,0.5014533503049186,0.2871418800820731,0.5025269317728421,0.3654608762936454,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 1, 'n_jobs': -1}",0.5014155058716098,0.7101658529171495,0.29277566539923955,0.010240723500465487,0.019789257260344383,0.7057203108079868,0.28517110266159695,0.019949461364543158,0.037290242386575516,0.693884529893421,0.2957050551121247,0.05173560313871525,0.08806384062482314,0.671960788038832,0.2882386471594148,0.1008777763000399,0.1494507659721196,0.6283032847616695,0.28498147620404674,0.19949461364543158,0.23469587326422844,0.5849497501757319,0.2844025077575834,0.29864343662721105,0.2913490544617081,0.4995915420711667,0.28528003647693595,0.4992685197499668,0.3630912080471999,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 10, 'n_jobs': -1}",0.4970897958086843,0.7104318255219713,0.3060836501901141,0.010706210932304828,0.0206887689539964,0.7056823147215837,0.28422053231939165,0.01988296315999468,0.037165941578620264,0.6937325455478086,0.29418472063854045,0.051469610320521345,0.08761107023600656,0.6699849915458708,0.2783583507505225,0.09741986966351908,0.14432786562238312,0.6264794726143207,0.280421772584782,0.19630269982710466,0.2309407392920008,0.58688755058229,0.28763219555442976,0.3020348450591834,0.2946576275584677,0.49856564773828294,0.2842541226536971,0.49747306822715787,0.361785472482832,2
RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=100, max_features='log2', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=10000, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 5, 'n_estimators': 100, 'n_jobs': -1}",0.5019150303242885,0.7097098998803123,0.26996197718631176,0.009442745045883761,0.01824723721408378,0.7062142599312271,0.2975285171102662,0.020813938023673362,0.038906152889993786,0.6917187529684442,0.27404028886355,0.04794520547945205,0.08161186258418698,0.6718088036932196,0.2874786243587308,0.10061178348184599,0.14905669671444757,0.6252256017630184,0.2772869763465375,0.1941082590770049,0.22835908468609428,0.5857096719037939,0.28566905199164083,0.2999734007181806,0.29264653410749625,0.500845412922469,0.2865339311497834,0.5014629605000664,0.36468710707031626,2
